birthyear,race,lottery,earnings,earnings.n,year,age,drafted,served
52,1,58,18724.66724,256,73,21,0,0
52,1,59,19299.91086,240,73,21,0,0
52,1,60,18612.54349,178,73,21,0,0
52,1,61,17608.30463,244,73,21,0,0
52,1,62,18583.29381,264,73,21,0,0
52,1,63,19465.65902,257,73,21,0,1
52,1,64,19080.5383,246,73,21,0,0
52,1,65,18168.92341,271,73,21,0,0
52,1,66,17574.18001,210,73,21,0,0
52,1,67,19475.40891,291,73,21,0,0
52,1,68,20260.27521,238,73,21,0,0
52,1,69,18476.045,233,73,21,0,0
52,1,70,21293.76374,245,73,21,0,0
52,1,71,19675.2817,249,73,21,0,0
52,1,72,19470.53397,239,73,21,0,0
52,1,73,17725.30333,256,73,21,0,0
52,2,1,12621.23496,67,73,21,1,0
52,2,2,11173.37603,94,73,21,1,0
52,2,3,11577.99654,72,73,21,1,1
52,2,4,9574.393769,62,73,21,1,0
52,2,5,12489.61142,73,73,21,1,0
52,2,6,9935.139767,70,73,21,1,0
52,2,7,11870.49329,62,73,21,1,0
52,2,8,12182.48983,77,73,21,1,0
52,2,9,10988.12808,68,73,21,1,0
52,2,10,12314.11337,65,73,21,1,0
52,2,11,10997.87798,57,73,21,1,0
52,2,12,13503.60017,70,73,21,1,0
52,2,13,9881.515362,60,73,21,1,0
52,2,14,11792.49416,90,73,21,1,1
52,2,15,11694.99524,80,73,21,1,1
52,2,16,12455.4868,71,73,21,1,0
52,2,17,9949.764604,56,73,21,1,0
52,2,18,11855.86846,76,73,21,1,0
52,2,19,11865.61835,77,73,21,1,1
52,2,20,11129.50151,91,73,21,0,0
52,2,21,13800.97187,78,73,21,0,0
52,2,22,13196.47858,61,73,21,0,0
52,2,23,15443.82865,73,73,21,0,0
52,2,24,11943.61748,84,73,21,0,0
52,2,25,13079.47988,60,73,21,0,0
52,2,26,11339.12419,74,73,21,0,0
52,2,27,11573.12159,78,73,21,0,0
52,2,28,18110.42406,83,73,21,0,0
52,2,29,10876.00433,78,73,21,0,0
52,2,30,11694.99524,83,73,21,0,0
52,2,31,11451.24794,78,73,21,0,0
52,2,32,10451.88403,79,73,21,0,0
52,2,33,10183.76201,62,73,21,0,1
52,2,34,11826.61878,79,73,21,0,0
52,2,35,9988.764172,64,73,21,0,0
52,2,36,9964.389442,68,73,21,0,0
52,2,37,11119.75162,70,73,21,0,0
52,2,38,12967.35612,71,73,21,0,0
52,2,39,12041.1164,61,73,21,0,1
52,2,40,10812.63003,90,73,21,0,0
52,2,41,11582.87148,78,73,21,0,0
52,2,42,12884.48204,81,73,21,0,1
52,2,43,12006.99178,60,73,21,0,0
52,2,44,13844.84639,85,73,21,0,0
52,2,45,12513.98615,87,73,21,0,0
52,2,46,11051.50238,97,73,21,0,0
52,2,47,11553.62181,82,73,21,0,0
52,2,48,11777.86932,66,73,21,0,0
52,2,49,11992.36694,80,73,21,0,1
52,2,50,9398.895716,87,73,21,0,0
52,2,51,12923.48161,88,73,21,0,1
52,2,52,12640.73475,69,73,21,0,1
52,2,53,13250.10299,85,73,21,0,0
52,2,54,12201.98962,77,73,21,0,0
52,2,55,14966.08395,68,73,21,0,0
52,2,56,12045.99135,80,73,21,0,0
52,2,57,15516.95283,75,73,21,0,0
52,2,58,15097.70749,82,73,21,0,0
52,2,59,10510.38338,70,73,21,0,1
52,2,60,12884.48204,59,73,21,0,0
52,2,61,10037.51363,82,73,21,0,1
52,2,62,11538.99697,73,73,21,0,0
52,2,63,11495.12246,69,73,21,0,0
52,2,64,12411.61229,69,73,21,0,1
52,2,65,12192.23972,74,73,21,0,0
52,2,66,13537.72479,76,73,21,0,0
52,2,67,12460.36175,78,73,21,0,1
52,2,68,10978.37819,78,73,21,0,0
52,2,69,15473.07832,72,73,21,0,0
52,2,70,11894.86802,86,73,21,0,0
52,2,71,9949.764604,75,73,21,0,0
52,2,72,10949.12852,68,73,21,0,0
52,2,73,11153.87624,100,73,21,0,0
50,1,1,17293.5201,191,72,22,1,0
50,1,2,16583.85081,237,72,22,1,0
50,1,3,17312.19561,226,72,22,1,1
50,1,4,16831.30129,245,72,22,1,0
50,1,5,16915.34107,212,72,22,1,0
50,1,6,16681.89722,205,72,22,1,0
50,1,7,17428.91753,178,72,22,1,0
50,1,8,17106.76502,216,72,22,1,0
50,1,9,17251.50021,225,72,22,1,1
50,1,10,16182.32739,242,72,22,1,1
50,1,11,17004.04973,231,72,22,1,1
50,1,12,16817.29466,211,72,22,1,1
50,1,13,17046.06962,242,72,22,1,0
50,1,14,17134.77829,211,72,22,1,1
50,1,15,15860.17489,211,72,22,1,0
50,1,16,16513.81766,207,72,22,1,1
50,1,17,17695.04352,209,72,22,1,1
50,1,18,16784.61252,219,72,22,1,1
50,1,19,16327.06258,220,72,22,1,0
50,1,20,16887.32781,225,72,22,1,0
50,1,21,18670.83879,225,72,22,1,1
50,1,22,16443.7845,246,72,22,1,0
50,1,23,16294.38044,260,72,22,1,1
50,1,24,16378.42022,233,72,22,1,0
50,1,25,18390.70618,221,72,22,1,1
50,1,26,16658.55284,214,72,22,1,0
50,1,27,16770.60589,228,72,22,1,1
50,1,28,17265.50684,186,72,22,1,0
50,1,29,17681.03688,232,72,22,1,1
50,1,30,18437.39495,200,72,22,1,1
50,1,31,16406.43349,237,72,22,1,1
50,1,32,18442.06382,228,72,22,1,0
50,1,33,17097.42727,217,72,22,1,0
50,1,34,17274.84459,218,72,22,1,0
50,1,35,16560.50642,223,72,22,1,0
50,1,36,16798.61915,237,72,22,1,1
50,1,37,16611.86407,209,72,22,1,1
50,1,38,17629.67924,232,72,22,1,0
50,1,39,15397.95607,239,72,22,1,0
50,1,40,17092.75839,215,72,22,0,0
50,1,41,16406.43349,214,72,22,0,0
50,1,42,15986.23456,208,72,22,0,0
50,1,43,18946.30253,241,72,22,0,0
50,1,44,16158.98301,203,72,22,0,0
50,1,45,17480.27518,241,72,22,0,0
50,1,46,16751.93038,209,72,22,0,0
50,1,47,18801.56734,219,72,22,0,0
50,1,48,17662.36138,215,72,22,0,0
50,1,49,19548.58765,215,72,22,0,0
50,1,50,18717.52756,241,72,22,0,0
50,1,51,16499.81102,204,72,22,0,1
50,1,52,17419.57978,213,72,22,0,1
50,1,53,18913.62039,220,72,22,0,0
50,1,54,18231.96436,218,72,22,0,0
50,1,55,16378.42022,184,72,22,0,0
50,1,56,17172.1293,198,72,22,0,0
50,1,57,16653.88396,203,72,22,0,0
50,1,58,18414.05056,237,72,22,0,1
50,1,59,18465.40821,219,72,22,0,0
50,1,60,18423.38831,205,72,22,0,0
50,1,61,17386.89764,237,72,22,0,0
50,1,62,18941.63365,212,72,22,0,0
50,1,63,15939.54579,221,72,22,0,0
50,1,64,17452.26192,221,72,22,0,1
50,1,65,18862.26274,206,72,22,0,0
50,1,66,15080.47244,228,72,22,0,0
50,1,67,18227.29548,223,72,22,0,1
50,1,68,19179.74638,207,72,22,0,0
50,1,69,15827.49275,201,72,22,0,0
50,1,70,17891.13635,231,72,22,0,0
50,1,71,18040.54041,223,72,22,0,0
50,1,72,17195.47369,244,72,22,0,0
50,1,73,18437.39495,238,72,22,0,0
50,2,1,9510.50228,69,72,22,1,0
50,2,2,10659.046,66,72,22,1,0
50,2,3,9926.032326,69,72,22,1,0
50,2,4,11690.8678,75,72,22,1,0
50,2,5,11975.66929,95,72,22,1,0
50,2,6,11406.06631,67,72,22,1,1
50,2,7,11681.53005,87,72,22,1,0
50,2,8,13432.35889,77,72,22,1,0
50,2,9,10953.18525,58,72,22,1,0
50,2,10,15015.10817,79,72,22,1,1
50,2,11,10108.11853,80,72,22,1,1
50,2,12,12479.908,67,72,22,1,0
50,2,13,11331.36428,68,72,22,1,0
50,2,14,12778.71612,80,72,22,1,1
50,2,15,10560.99959,82,72,22,1,0
50,2,16,11088.58268,70,72,22,1,0
50,2,17,9753.28388,67,72,22,1,0
50,2,18,9319.078326,64,72,22,1,0
50,2,19,13086.862,68,72,22,1,0
50,2,20,10350.90012,57,72,22,1,0
50,2,21,10957.85412,84,72,22,1,1
50,2,22,10341.56237,60,72,22,1,1
50,2,23,12760.04061,81,72,22,1,0
50,2,24,9888.68131,76,72,22,1,1
50,2,25,13913.25321,74,72,22,1,0
50,2,26,11826.26523,77,72,22,1,1
50,2,27,9785.966018,70,72,22,1,0
50,2,28,10841.1322,85,72,22,1,0
50,2,29,11354.70866,61,72,22,1,1
50,2,30,8567.389143,55,72,22,1,0
50,2,31,13679.80937,68,72,22,1,0
50,2,32,11443.41732,87,72,22,1,0
50,2,33,11378.05305,72,72,22,1,1
50,2,34,10719.7414,75,72,22,1,0
50,2,35,11765.56983,80,72,22,1,0
50,2,36,10710.40365,75,72,22,1,0
50,2,37,10892.48985,84,72,22,1,1
50,2,38,10887.82097,77,72,22,1,0
50,2,39,13749.84252,78,72,22,1,1
50,2,40,10546.99296,89,72,22,0,0
50,2,41,11083.9138,76,72,22,0,0
50,2,42,13838.55118,75,72,22,0,0
50,2,43,11345.37091,74,72,22,0,0
50,2,44,14945.07501,87,72,22,0,1
50,2,45,11251.99337,80,72,22,0,0
50,2,46,14412.82304,61,72,22,0,0
50,2,47,9846.661418,63,72,22,0,0
50,2,48,9683.250726,63,72,22,0,0
50,2,49,10336.89349,71,72,22,0,0
50,2,50,11695.53668,83,72,22,0,0
50,2,51,12349.17945,77,72,22,0,0
50,2,52,12960.80232,71,72,22,0,0
50,2,53,12232.45752,81,72,22,0,0
50,2,54,10836.46332,75,72,22,0,0
50,2,55,10640.37049,69,72,22,0,0
50,2,56,14870.37298,83,72,22,0,0
50,2,57,11760.90095,64,72,22,0,0
50,2,58,12601.2988,90,72,22,0,0
50,2,59,11149.27808,76,72,22,0,0
50,2,60,12666.66308,57,72,22,0,0
50,2,61,10430.27103,94,72,22,0,1
50,2,62,13749.84252,63,72,22,0,0
50,2,63,12741.36511,66,72,22,0,0
50,2,64,10990.53626,81,72,22,0,0
50,2,65,12017.68918,100,72,22,0,0
50,2,66,10500.30419,64,72,22,0,1
50,2,67,11139.94032,74,72,22,0,0
50,2,68,11732.88769,76,72,22,0,0
50,2,69,10971.86075,67,72,22,0,0
50,2,70,12694.67634,71,72,22,0,0
50,2,71,12241.79528,74,72,22,0,0
50,2,72,12769.37837,81,72,22,0,0
50,2,73,13091.53088,85,72,22,0,0
51,1,1,19117.66317,227,73,22,1,1
51,1,2,18444.41366,229,73,22,1,0
51,1,3,18335.11991,220,73,22,1,0
51,1,4,18400.69616,272,73,22,1,0
51,1,5,19056.45867,233,73,22,1,0
51,1,6,17657.49864,239,73,22,1,1
51,1,7,18732.94917,240,73,22,1,1
51,1,8,18195.2239,221,73,22,1,0
51,1,9,17482.62864,269,73,22,1,1
51,1,10,19751.56694,225,73,22,1,0
51,1,11,17723.07489,233,73,22,1,1
51,1,12,20490.3927,197,73,22,1,1
51,1,13,16944.90338,203,73,22,1,0
51,1,14,19764.68219,214,73,22,1,0
51,1,15,16944.90338,234,73,22,1,0
51,1,16,19681.61894,202,73,22,1,1
51,1,17,17600.66589,238,73,22,1,1
51,1,18,17836.7404,228,73,22,1,0
51,1,19,16927.41638,230,73,22,1,1
51,1,20,18518.73341,240,73,22,1,1
51,1,21,18426.92666,207,73,22,1,0
51,1,22,18964.65192,243,73,22,1,0
51,1,23,18265.17191,220,73,22,1,0
51,1,24,18588.68141,228,73,22,1,0
51,1,25,19248.81568,220,73,22,1,0
51,1,26,18339.49166,233,73,22,0,0
51,1,27,19366.85293,233,73,22,0,0
51,1,28,17430.16764,222,73,22,0,0
51,1,29,18492.50291,230,73,22,0,1
51,1,30,21137.41172,219,73,22,0,0
51,1,31,19047.71517,181,73,22,0,0
51,1,32,19734.07994,246,73,22,0,0
51,1,33,17841.11215,220,73,22,0,0
51,1,34,18597.42491,226,73,22,0,0
51,1,35,18002.8669,240,73,22,0,0
51,1,36,19178.86768,206,73,22,0,1
51,1,37,19808.39969,244,73,22,0,0
51,1,38,19865.23244,217,73,22,0,0
51,1,39,19961.41094,273,73,22,0,0
51,1,40,17998.49515,235,73,22,0,0
51,1,41,18584.30966,219,73,22,0,0
51,1,42,19087.06092,229,73,22,0,1
51,1,43,18444.41366,228,73,22,0,0
51,1,44,20743.95421,199,73,22,0,0
51,1,45,19502.37718,237,73,22,0,0
51,1,46,18724.20567,249,73,22,0,0
51,1,47,17587.55064,243,73,22,0,1
51,1,48,18684.85991,226,73,22,0,0
51,1,49,20350.4967,219,73,22,0,1
51,1,50,19401.82693,247,73,22,0,0
51,1,51,19926.43694,178,73,22,0,0
51,1,52,17714.33139,230,73,22,0,0
51,1,53,19108.91967,270,73,22,0,1
51,1,54,18746.06442,215,73,22,0,1
51,1,55,20407.32945,224,73,22,0,0
51,1,56,19100.17617,237,73,22,0,0
51,1,57,18374.46566,239,73,22,0,0
51,1,58,19310.02018,232,73,22,0,0
51,1,59,20783.29996,246,73,22,0,0
51,1,60,18663.00116,230,73,22,0,1
51,1,61,17911.06015,239,73,22,0,0
51,1,62,17513.23089,249,73,22,0,0
51,1,63,19611.67094,252,73,22,0,0
51,1,64,18833.49942,214,73,22,0,1
51,1,65,18134.0194,223,73,22,0,1
51,1,66,19030.22817,243,73,22,0,0
51,1,67,19082.68917,197,73,22,0,0
51,1,68,18422.55491,229,73,22,0,1
51,1,69,18663.00116,244,73,22,0,0
51,1,70,17911.06015,213,73,22,0,0
51,1,71,17185.34963,212,73,22,0,1
51,1,72,19624.78619,234,73,22,0,0
51,1,73,19707.84944,205,73,22,0,0
51,2,1,10483.45673,81,73,22,1,0
51,2,2,12625.61428,69,73,22,1,0
51,2,3,10925.00349,71,73,22,1,0
51,2,4,7803.573923,63,73,22,1,0
51,2,5,13434.38805,73,73,22,1,0
51,2,6,12708.67753,72,73,22,1,0
51,2,7,12061.65852,67,73,22,1,0
51,2,8,12179.69577,66,73,22,1,1
51,2,9,13373.18355,70,73,22,1,1
51,2,10,12455.11603,67,73,22,1,0
51,2,11,12804.85603,71,73,22,1,0
51,2,12,14693.45208,74,73,22,1,0
51,2,13,11812.46876,70,73,22,1,0
51,2,14,12887.91929,58,73,22,1,1
51,2,15,10553.40473,67,73,22,1,0
51,2,16,12581.89678,84,73,22,1,0
51,2,17,11585.13776,80,73,22,1,0
51,2,18,13027.81529,66,73,22,1,0
51,2,19,10929.37524,71,73,22,1,0
51,2,20,11152.3345,68,73,22,1,0
51,2,21,9893.27047,75,73,22,1,0
51,2,22,12542.55103,77,73,22,1,1
51,2,23,14107.63756,74,73,22,1,0
51,2,24,12140.35002,76,73,22,1,1
51,2,25,12459.48778,68,73,22,1,1
51,2,26,12319.59177,73,73,22,0,0
51,2,27,10632.09624,71,73,22,0,1
51,2,28,13858.44781,62,73,22,0,0
51,2,29,15646.4936,65,73,22,0,1
51,2,30,12669.33178,92,73,22,0,0
51,2,31,13097.76329,57,73,22,0,0
51,2,32,12595.01203,73,73,22,0,1
51,2,33,12992.84129,62,73,22,0,0
51,2,34,11108.617,66,73,22,0,0
51,2,35,11764.37951,76,73,22,0,0
51,2,36,13342.5813,64,73,22,0,1
51,2,37,11257.2565,79,73,22,0,0
51,2,38,10540.28948,62,73,22,0,0
51,2,39,13189.57004,77,73,22,0,1
51,2,40,12280.24602,70,73,22,0,1
51,2,41,12227.78502,69,73,22,0,0
51,2,42,12411.39853,78,73,22,0,0
51,2,43,10308.58673,73,73,22,0,0
51,2,44,11147.96275,59,73,22,0,0
51,2,45,14024.57431,74,73,22,0,0
51,2,46,11873.67326,60,73,22,0,0
51,2,47,15685.83935,72,73,22,0,1
51,2,48,11878.04501,65,73,22,0,0
51,2,49,10374.16298,72,73,22,0,1
51,2,50,14216.93132,78,73,22,0,0
51,2,51,12896.66279,72,73,22,0,1
51,2,52,12787.36903,64,73,22,0,1
51,2,53,11567.65076,89,73,22,0,0
51,2,54,12000.45402,77,73,22,0,0
51,2,55,11003.69499,64,73,22,0,0
51,2,56,13915.28056,71,73,22,0,0
51,2,57,12000.45402,86,73,22,0,0
51,2,58,9421.121459,61,73,22,0,0
51,2,59,15983.11835,74,73,22,0,0
51,2,60,10968.72099,89,73,22,0,0
51,2,61,8717.269693,59,73,22,0,0
51,2,62,12682.44703,87,73,22,0,0
51,2,63,11598.25301,89,73,22,0,0
51,2,64,11554.53551,64,73,22,0,0
51,2,65,11484.5875,70,73,22,0,0
51,2,66,14684.70858,74,73,22,0,0
51,2,67,14155.72681,62,73,22,0,0
51,2,68,14094.52231,86,73,22,0,1
51,2,69,14155.72681,69,73,22,0,0
51,2,70,13613.6298,67,73,22,0,0
51,2,71,8717.269693,76,73,22,0,0
51,2,72,13110.87854,76,73,22,0,0
51,2,73,15261.77959,78,73,22,0,1
52,1,1,21922.63176,256,74,22,1,0
52,1,2,21108.51579,233,74,22,1,0
52,1,3,20508.89745,241,74,22,1,0
52,1,4,22921.99567,238,74,22,1,0
52,1,5,22073.75509,216,74,22,1,1
52,1,6,21869.00736,215,74,22,1,1
52,1,7,22551.49978,265,74,22,1,0
52,1,8,20391.89875,253,74,22,1,0
52,1,9,20811.14409,238,74,22,1,0
52,1,10,20820.89399,236,74,22,1,0
52,1,11,20947.64258,238,74,22,1,0
52,1,12,21615.51017,236,74,22,1,0
52,1,13,22161.50411,246,74,22,1,0
52,1,14,20562.52185,253,74,22,1,1
52,1,15,22926.87062,233,74,22,1,0
52,1,16,20723.39507,247,74,22,1,0
52,1,17,23999.35872,264,74,22,1,0
52,1,18,22517.37516,252,74,22,1,0
52,1,19,18973.28949,247,74,22,1,0
52,1,20,21708.13414,248,74,22,0,0
52,1,21,20235.90048,217,74,22,0,0
52,1,22,23799.48594,210,74,22,0,0
52,1,23,20733.14496,241,74,22,0,0
52,1,24,23199.86759,225,74,22,0,0
52,1,25,20845.26872,243,74,22,0,0
52,1,26,23550.8637,248,74,22,0,0
52,1,27,23565.48853,256,74,22,0,1
52,1,28,21488.76158,240,74,22,0,0
52,1,29,21206.01471,278,74,22,0,0
52,1,30,22878.12116,276,74,22,0,0
52,1,31,22546.62484,243,74,22,0,0
52,1,32,21966.50627,231,74,22,0,0
52,1,33,22873.24621,217,74,22,0,0
52,1,34,22434.50108,261,74,22,0,0
52,1,35,21508.26136,211,74,22,0,1
52,1,36,23297.36651,244,74,22,0,1
52,1,37,25281.46949,210,74,22,0,1
52,1,38,23828.73561,241,74,22,0,0
52,1,39,23545.98875,232,74,22,0,0
52,1,40,25710.46473,247,74,22,0,0
52,1,41,21630.13501,235,74,22,0,0
52,1,42,24208.98139,249,74,22,0,0
52,1,43,19997.02813,245,74,22,0,0
52,1,44,21981.13111,269,74,22,0,0
52,1,45,23073.119,234,74,22,0,0
52,1,46,22327.25227,315,74,22,0,0
52,1,47,23204.74254,259,74,22,0,0
52,1,48,23799.48594,196,74,22,0,0
52,1,49,23711.73691,227,74,22,0,0
52,1,50,21937.2566,215,74,22,0,0
52,1,51,24062.73302,260,74,22,0,0
52,1,52,23536.23886,241,74,22,0,1
52,1,53,22234.6283,237,74,22,0,0
52,1,54,23736.11164,246,74,22,0,0
52,1,55,25705.58979,185,74,22,0,0
52,1,56,22707.49805,225,74,22,0,0
52,1,57,24589.22718,245,74,22,0,1
52,1,58,22405.25141,254,74,22,0,0
52,1,59,23896.98486,240,74,22,0,0
52,1,60,23160.86802,178,74,22,0,1
52,1,61,21742.25876,244,74,22,0,0
52,1,62,22366.25184,264,74,22,0,1
52,1,63,24067.60796,255,74,22,0,0
52,1,64,22380.87668,246,74,22,0,0
52,1,65,22151.75422,270,74,22,0,0
52,1,66,19558.28299,207,74,22,0,0
52,1,67,23004.86975,291,74,22,0,0
52,1,68,24145.6071,238,74,22,0,0
52,1,69,22556.37473,233,74,22,0,1
52,1,70,24394.22934,245,74,22,0,0
52,1,71,23394.86543,247,74,22,0,0
52,1,72,23989.60883,239,74,22,0,0
52,1,73,20538.14712,256,74,22,0,0
52,2,1,13011.23064,67,74,22,1,1
52,2,2,13820.47166,93,74,22,1,0
52,2,3,14083.71874,72,74,22,1,0
52,2,4,10802.88014,62,74,22,1,0
52,2,5,15492.57811,73,74,22,1,0
52,2,6,10973.50325,70,74,22,1,0
52,2,7,15151.33189,62,74,22,1,0
52,2,8,15268.33059,77,74,22,1,0
52,2,9,10997.87798,68,74,22,1,0
52,2,10,15395.07919,65,74,22,1,0
52,2,11,14585.83817,57,74,22,1,0
52,2,12,16287.19429,70,74,22,1,0
52,2,13,12562.73561,60,74,22,1,0
52,2,14,13542.59974,90,74,22,1,0
52,2,15,14424.96495,80,74,22,1,0
52,2,16,13527.9749,71,74,22,1,0
52,2,17,10997.87798,56,74,22,1,1
52,2,18,14673.58719,76,74,22,1,0
52,2,19,13454.85071,77,74,22,1,0
52,2,20,13839.97144,91,74,22,0,0
52,2,21,15399.95413,78,74,22,0,0
52,2,22,15965.44786,61,74,22,0,0
52,2,23,18812.41627,73,74,22,0,0
52,2,24,13352.47685,83,74,22,0,0
52,2,25,16423.69277,59,74,22,0,0
52,2,26,12533.48594,73,74,22,0,0
52,2,27,15219.58113,78,74,22,0,0
52,2,28,21674.00952,83,74,22,0,0
52,2,29,11304.99957,78,74,22,0,0
52,2,30,14390.84033,83,74,22,0,1
52,2,31,12908.85677,77,74,22,0,0
52,2,32,12411.61229,78,74,22,0,1
52,2,33,11616.99611,62,74,22,0,0
52,2,34,17739.92817,79,74,22,0,0
52,2,35,12089.86586,64,74,22,0,0
52,2,36,11904.61791,68,74,22,0,1
52,2,37,14775.96106,70,74,22,0,0
52,2,38,17296.30809,71,74,22,0,0
52,2,39,13284.22761,61,74,22,0,0
52,2,40,13254.97793,88,74,22,0,0
52,2,41,14512.71398,78,74,22,0,0
52,2,42,16730.81437,81,74,22,0,0
52,2,43,17569.30506,60,74,22,0,0
52,2,44,12377.48767,85,74,22,0,0
52,2,45,13098.97966,86,74,22,0,0
52,2,46,14147.09303,97,74,22,0,0
52,2,47,14034.96928,81,74,22,0,0
52,2,48,12343.36305,66,74,22,0,0
52,2,49,12918.60666,80,74,22,0,0
52,2,50,11782.74427,87,74,22,0,0
52,2,51,16701.56469,87,74,22,0,0
52,2,52,13016.10558,69,74,22,0,1
52,2,53,12572.4855,85,74,22,0,0
52,2,54,14122.7183,77,74,22,0,0
52,2,55,16433.44267,67,74,22,0,0
52,2,56,14147.09303,80,74,22,0,1
52,2,57,17130.55993,75,74,22,0,0
52,2,58,20104.27694,82,74,22,0,0
52,2,59,13844.84639,70,74,22,0,0
52,2,60,14239.71701,59,74,22,0,0
52,2,61,12318.98832,82,74,22,0,0
52,2,62,13215.97836,73,74,22,0,1
52,2,63,12689.48421,69,74,22,0,0
52,2,64,16189.69537,69,74,22,0,0
52,2,65,11665.74557,73,74,22,0,0
52,2,66,17759.42795,76,74,22,0,1
52,2,67,14069.0939,78,74,22,0,1
52,2,68,13942.34531,78,74,22,0,0
52,2,69,17310.93293,72,74,22,0,0
52,2,70,12226.36434,86,74,22,0,0
52,2,71,12289.73864,74,74,22,0,0
52,2,72,14069.0939,68,74,22,0,1
52,2,73,11675.49546,99,74,22,0,0
50,1,1,22634.71529,191,73,23,1,0
50,1,2,23222.99379,236,73,23,1,0
50,1,3,22247.19851,226,73,23,1,1
50,1,4,21668.25777,245,73,23,1,0
50,1,5,22200.50974,211,73,23,1,1
50,1,6,20636.43597,205,73,23,1,0
50,1,7,23395.74223,178,73,23,1,1
50,1,8,22018.42354,216,73,23,1,0
50,1,9,21560.8736,225,73,23,1,0
50,1,10,21747.62868,240,73,23,1,0
50,1,11,22293.88728,230,73,23,1,0
50,1,12,21439.4828,211,73,23,1,1
50,1,13,21794.31745,241,73,23,1,0
50,1,14,22639.38417,210,73,23,1,1
50,1,15,21999.74803,210,73,23,1,1
50,1,16,21742.9598,207,73,23,1,0
50,1,17,23643.19271,209,73,23,1,1
50,1,18,21999.74803,218,73,23,1,1
50,1,19,21051.96602,219,73,23,1,0
50,1,20,21565.54248,225,73,23,1,0
50,1,21,23022.23208,225,73,23,1,0
50,1,22,21336.76751,246,73,23,1,0
50,1,23,20781.17116,260,73,23,1,1
50,1,24,21490.84045,232,73,23,1,0
50,1,25,23918.65645,221,73,23,1,0
50,1,26,21504.84708,214,73,23,1,0
50,1,27,21808.32408,227,73,23,1,0
50,1,28,22027.76129,186,73,23,1,0
50,1,29,23619.84832,232,73,23,1,0
50,1,30,22167.8276,200,73,23,1,1
50,1,31,21336.76751,237,73,23,1,1
50,1,32,23283.68919,227,73,23,1,0
50,1,33,22041.76793,217,73,23,1,1
50,1,34,21770.97306,218,73,23,1,1
50,1,35,21061.30377,223,73,23,1,0
50,1,36,21560.8736,237,73,23,1,0
50,1,37,21612.23125,209,73,23,1,0
50,1,38,23442.431,232,73,23,1,0
50,1,39,21850.34397,239,73,23,1,1
50,1,40,22667.39743,214,73,23,0,0
50,1,41,21341.43639,213,73,23,0,1
50,1,42,21696.27103,207,73,23,0,0
50,1,43,25109.22006,240,73,23,0,0
50,1,44,21159.35019,203,73,23,0,0
50,1,45,22433.95359,241,73,23,0,0
50,1,46,22321.90054,209,73,23,0,0
50,1,47,22891.50352,218,73,23,0,0
50,1,48,22868.15914,215,73,23,0,0
50,1,49,24408.88852,214,73,23,0,0
50,1,50,22882.16577,240,73,23,0,0
50,1,51,21248.05885,204,73,23,0,0
50,1,52,23619.84832,213,73,23,0,0
50,1,53,24147.43141,218,73,23,0,1
50,1,54,22574.01989,218,73,23,0,1
50,1,55,23026.90095,184,73,23,0,1
50,1,56,21682.2644,197,73,23,0,0
50,1,57,21150.01243,202,73,23,0,0
50,1,58,23951.33858,237,73,23,0,1
50,1,59,22298.55616,219,73,23,0,0
50,1,60,24301.50435,205,73,23,0,0
50,1,61,23120.27849,237,73,23,0,0
50,1,62,24352.862,212,73,23,0,0
50,1,63,20220.90593,221,73,23,0,0
50,1,64,23232.33154,221,73,23,0,0
50,1,65,22854.15251,206,73,23,0,0
50,1,66,20006.13759,227,73,23,0,0
50,1,67,22826.13925,223,73,23,0,0
50,1,68,23745.908,207,73,23,0,0
50,1,69,21248.05885,201,73,23,0,1
50,1,70,23405.07998,230,73,23,0,0
50,1,71,22994.21882,223,73,23,0,1
50,1,72,23106.27186,243,73,23,0,0
50,1,73,23834.61666,238,73,23,0,0
50,2,1,14669.61127,69,73,23,1,0
50,2,2,14291.43224,66,73,23,1,0
50,2,3,13133.55077,69,73,23,1,0
50,2,4,15752.79072,75,73,23,1,1
50,2,5,15715.4397,95,73,23,1,0
50,2,6,13735.83589,66,73,23,1,0
50,2,7,16518.48653,87,73,23,1,0
50,2,8,16761.26813,76,73,23,1,0
50,2,9,12638.64981,58,73,23,1,0
50,2,10,17368.22213,79,73,23,1,0
50,2,11,14240.0746,80,73,23,1,1
50,2,12,15659.41318,67,73,23,1,0
50,2,13,15556.69789,68,73,23,1,0
50,2,14,16093.61873,80,73,23,1,1
50,2,15,12363.18608,82,73,23,1,0
50,2,16,15864.84376,70,73,23,1,0
50,2,17,13833.88231,67,73,23,1,0
50,2,18,14006.63075,64,73,23,1,0
50,2,19,18012.52715,68,73,23,1,0
50,2,20,13880.57107,57,73,23,1,0
50,2,21,12844.0804,84,73,23,1,0
50,2,22,12045.70245,60,73,23,1,0
50,2,23,16910.67219,81,73,23,1,0
50,2,24,13670.47161,76,73,23,1,0
50,2,25,17881.79859,74,73,23,1,0
50,2,26,15173.84998,77,73,23,1,0
50,2,27,14805.0087,70,73,23,1,0
50,2,28,14473.51844,85,73,23,1,0
50,2,29,14851.69747,61,73,23,1,1
50,2,30,11382.72192,55,73,23,1,0
50,2,31,15346.59843,68,73,23,1,0
50,2,32,16219.67841,87,73,23,1,0
50,2,33,16663.22172,72,73,23,1,1
50,2,34,12974.80895,75,73,23,1,0
50,2,35,15673.41981,80,73,23,1,0
