id,math12,catholic,read8,math8,female,race,parmar8,faminc8,fathed8,mothed8,fight8,nohw8,disrupt8,riskdrop8
734043,35.13000107,0,33.33000183,37.54000092,0,4,6,10,3,2,0,0,0,1
734055,42.20999908,0,47.04999924,44.91999817,1,4,6,7,2,3,0,0,0,1
734057,59.65999985,0,63.06000137,52.70000076,1,4,6,11,4,3,0,0,0,0
734086,46.93000031,0,60.33000183,49.06999969,0,4,6,12,2,3,0,0,0,0
734100,60.11999893,0,42.63000107,59.97000122,0,4,1,11,1,2,0,1,0,3
734105,50.20000076,0,51.65999985,45.97999954,1,4,6,9,8,2,0,0,0,0
734124,51.15999985,0,33.88999939,46.34999847,0,4,3,9,5,2,2,1,1,2
734132,54.43999863,0,46.86999893,43.99000168,0,4,6,11,3,2,0,0,0,0
734136,61.47999954,0,37.40999985,35.72000122,0,4,1,9,8,8,0,1,0,2
734147,61.31999969,0,57.33000183,57.56000137,0,4,6,8,1,2,0,0,0,0
734152,52.61999893,0,67.09999847,47.99000168,1,4,6,10,3,2,0,0,0,0
734866,46.77000046,0,39.18999863,46.22999954,0,3,1,6,2,4,1,0,1,2
735622,55.38999939,0,55.22999954,54.29999924,0,4,3,11,5,5,0,0,0,1
735643,53.58000183,0,53.24000168,55.75,1,4,6,12,5,5,0,0,0,0
735645,39.04999924,0,54.65999985,47.41999817,1,4,6,12,6,6,0,0,0,0
735662,38.97000122,0,39.93000031,40.79999924,0,4,1,6,3,2,2,1,1,3
735670,47.54999924,0,48.11000061,44.77000046,0,4,6,11,2,2,0,0,0,0
735678,62.63999939,0,70.55000305,71.09999847,0,4,6,11,2,1,0,0,0,0
735697,51.59000015,0,60.04999924,51.49000168,1,4,6,11,5,4,0,0,0,0
735710,51.75999832,0,54.31999969,51.66999817,0,4,1,6,2,4,0,0,0,3
735733,39.27000046,0,46.93000031,40.59999847,1,4,6,10,2,2,0,1,0,0
735738,61.31999969,0,60.91999817,62.43000031,0,4,6,10,3,2,0,0,0,0
735742,66.38999939,0,64.58000183,64.48999786,0,4,6,11,4,4,0,0,0,0
735751,45.22000122,0,58.63000107,54.47999954,0,4,6,12,6,6,1,0,1,0
735765,43.08000183,0,50.56000137,44.29000092,0,4,6,12,3,4,0,1,0,0
735797,67.23999786,0,70.55000305,68.81999969,1,4,3,11,5,6,0,0,0,1
736904,58.70999908,0,56.11000061,68.91000366,0,4,6,12,5,6,0,0,0,0
736911,45.75999832,0,38.77000046,46.29999924,0,2,6,10,2,2,0,0,0,0
736937,54.16999817,0,60.86999893,53.79999924,1,4,6,11,5,3,0,0,0,1
736940,70.94000244,0,60.79000092,68.61000061,0,4,6,12,7,2,0,0,0,0
736961,64.72000122,0,45.33000183,61.66999817,0,4,1,10,2,5,0,0,0,1
736975,63.65999985,0,61.77999878,68.68000031,1,4,6,10,2,4,0,0,0,0
736983,46.86999893,0,66.5,57.65999985,1,4,6,11,2,2,1,0,1,0
736985,63.97000122,0,56.16999817,65.72000122,1,4,6,12,5,4,0,0,0,0
738946,48.45999908,0,39.77999878,47.31000137,0,4,6,10,3,2,0,1,0,0
738947,39.08000183,0,48.33000183,39.02999878,0,4,6,12,1,1,0,0,0,1
738954,53.59999847,0,54.25999832,41.27999878,0,4,6,11,4,5,0,0,0,0
738987,66.16999817,0,59.72999954,57.63999939,0,4,6,9,5,3,0,0,0,0
738988,47.47000122,0,41.81999969,42.79000092,1,4,6,10,1,8,0,0,0,0
739011,67.01999664,0,70.55000305,70.80999756,1,4,6,7,2,2,0,0,0,1
739034,62.79000092,0,50.54000092,54.29999924,0,4,6,11,7,6,2,0,1,0
739040,54.99000168,0,53.95999908,49.52999878,0,4,6,9,3,2,0,0,0,0
739073,48.63000107,0,50.79000092,46.97000122,0,4,6,11,5,6,0,0,0,0
739080,65.19000244,0,70.55000305,71.66000366,0,4,6,11,6,4,0,0,0,1
739085,51.79000092,0,51.18999863,54.68000031,1,4,6,10,2,2,0,0,0,0
739096,47.22999954,0,52.06000137,59.52999878,0,4,1,4,1,2,1,0,1,3
739503,41.97999954,0,48.68999863,39.56999969,0,3,6,12,2,2,0,0,0,0
739512,62.41999817,0,56.04000092,63.45999908,1,1,1,5,3,2,0,0,0,2
739570,49.83000183,0,57.81999969,55.79999924,0,4,6,9,4,4,0,0,0,0
739572,52.99000168,0,55.74000168,59.02000046,1,4,6,12,2,2,0,0,0,0
739585,56.06999969,0,44.72000122,57.13000107,0,4,6,11,2,2,1,0,1,0
739594,48.15999985,0,52.13999939,43.06999969,1,4,6,11,3,2,0,0,0,0
739807,42.40000153,0,54.59999847,53.65000153,0,4,6,7,2,2,0,0,0,1
739814,50.59000015,0,57.81000137,44,1,4,6,11,6,4,0,0,0,0
739817,49.09999847,0,55.40999985,54.70000076,0,4,6,10,5,2,0,0,0,0
739841,51.33000183,0,60.54999924,57.40999985,1,4,6,11,2,2,1,0,1,0
739842,69.44999695,0,70.55000305,71.41000366,1,1,6,12,7,3,0,0,0,0
739885,60.34999847,0,55.84000015,57.72000122,0,4,6,11,2,2,1,0,1,0
740303,39,0,51.63000107,40.70999908,1,3,1,7,8,2,0,0,0,2
740362,52.58000183,0,60.41999817,65.80000305,1,4,1,7,2,2,0,0,0,1
740363,47.81000137,0,45.88000107,45.77999878,1,4,6,10,5,5,0,0,0,0
740394,35.29000092,0,42.79000092,40.59000015,1,3,6,11,2,4,0,0,0,0
740398,44.34000015,0,45.02999878,49.83000183,0,3,5,4,2,1,0,1,0,2
741510,40.65000153,0,49.74000168,42.95999908,1,4,6,12,2,1,0,0,0,0
741520,51.09999847,0,39.20999908,41.59000015,0,2,6,8,8,8,0,1,0,1
741526,39.74000168,0,42.5,49.81000137,0,1,6,11,2,8,0,0,0,0
741537,36.93000031,0,39.59000015,37.95000076,0,3,1,6,1,5,0,0,0,2
741552,35.86000061,0,43.99000168,41.34000015,1,3,6,7,2,3,1,0,1,1
741553,48.79000092,0,55.31999969,53.06000137,0,3,4,4,2,3,0,1,0,2
741555,43,0,48.25,41.11999893,1,2,6,9,8,8,0,0,0,0
741566,66.66999817,0,48.09999847,67.88999939,1,1,6,11,7,7,0,0,0,0
741567,47.27000046,0,47.36999893,47.70999908,1,2,6,10,1,2,0,0,0,1
741572,67.75,0,70.55000305,70.55000305,1,4,6,8,4,8,0,0,0,0
741592,64.30000305,0,46.18000031,73.80000305,1,2,6,11,1,1,0,0,0,1
742206,32.40999985,0,44.88999939,35.27000046,1,4,6,11,2,2,0,0,0,0
742239,38.34000015,0,42.59999847,41.66999817,1,4,6,11,2,2,0,0,0,0
742243,54.13000107,0,43.43000031,49.75999832,1,1,6,11,2,1,0,0,0,0
742257,40.75,0,46.70999908,43.24000168,0,4,6,10,5,1,0,1,0,2
742261,57.06999969,0,52.65999985,60.47999954,0,4,6,11,2,2,0,0,0,1
742264,42.02999878,0,58.84000015,45.40000153,1,4,3,10,3,2,0,0,0,0
742269,36.41999817,0,47.5,45.04000092,1,2,6,12,2,2,0,0,0,0
742270,63.31000137,0,66.19000244,51.06000137,0,4,6,9,8,8,1,0,1,0
742289,36.56999969,0,49.63999939,37.25,1,5,6,10,1,1,1,1,1,1
742293,42.70000076,0,46.15999985,43.52999878,1,4,6,10,2,2,0,1,0,1
742298,51.77000046,0,57.91999817,59.81000137,0,4,6,11,6,2,0,0,0,0
742299,69.20999908,0,58.15999985,61.06000137,1,4,6,9,2,5,0,0,0,0
742700,48.13999939,0,70.55000305,67.62000275,1,4,6,12,6,5,0,0,0,0
742704,55.99000168,0,52.24000168,54.97999954,1,4,6,12,2,2,0,0,0,0
742711,62.63000107,0,70.55000305,73.98000336,1,4,6,11,5,2,0,0,0,0
742728,65.27999878,0,70.55000305,65.30000305,1,4,6,11,6,5,0,0,0,0
742743,45.99000168,0,35.24000168,36.08000183,1,4,6,11,5,5,0,0,0,0
742746,56.5,0,53.04999924,39.29000092,1,4,6,12,8,8,0,0,0,0
742759,36.93999863,0,53.61999893,49.93999863,0,4,6,12,2,2,0,0,0,0
742763,53.81000137,0,61.00999832,53.74000168,0,4,6,11,5,5,0,0,0,0
742797,50.54000092,0,45.95999908,54.16999817,1,4,6,10,2,1,0,0,0,0
742798,65.55000305,0,65.80999756,61.91999817,0,4,6,12,5,5,0,0,0,0
742799,51.65000153,0,57.79000092,55.29999924,0,4,6,11,2,2,0,1,0,0
743100,63.72000122,0,69.15000153,61.88000107,1,4,6,12,2,3,0,0,0,0
743103,49.79999924,0,40.38000107,56.84999847,0,4,6,11,4,4,0,0,0,0
743146,59.15000153,0,54.68000031,65.16000366,1,4,6,12,5,5,0,0,0,1
743169,57.91999817,0,50.29999924,50.22000122,0,4,6,12,2,2,0,0,0,0
743187,68.44000244,0,66.84999847,67.30999756,0,4,6,11,5,8,1,0,1,0
743188,56.59999847,0,47.5,49.81999969,0,4,1,8,5,2,0,0,0,1
743406,56.45000076,0,60.66999817,58.09999847,0,4,3,9,1,1,1,0,1,2
743415,38.86000061,0,38.11999893,40.81999969,0,2,6,10,8,8,1,1,1,0
743416,41.36999893,0,35.81000137,37.86000061,0,2,6,11,2,2,0,0,0,1
743418,55.90000153,0,54.56999969,51.68999863,0,2,6,11,6,3,1,0,1,0
743432,57.38000107,0,54.34999847,57.83000183,1,4,6,10,2,2,0,0,0,0
743454,39.38999939,0,39.77000046,48.00999832,0,2,6,10,3,1,1,0,1,0
743471,61.04000092,0,59.56999969,48.40000153,1,2,5,10,3,3,0,0,0,1
743496,44.63999939,0,39.34999847,41.20000076,0,2,6,3,8,2,0,0,0,1
743505,50.95999908,0,55.91999817,43.81999969,0,4,6,11,6,3,0,0,0,0
743515,43.54999924,0,41.41999817,43.25999832,0,3,6,11,2,2,0,0,0,0
743522,61.18000031,0,59.06000137,61.63000107,1,4,6,12,6,6,0,0,0,0
743526,49.38999939,0,44.63999939,38.77999878,0,1,6,11,8,3,0,0,0,1
743527,60.90000153,0,70.55000305,63.72999954,1,1,6,12,6,6,1,0,1,1
743529,70.44000244,0,70.55000305,77.19999695,0,1,6,11,6,8,0,0,0,0
743532,46.79000092,0,58.11000061,45.15999985,1,4,6,10,2,2,0,0,0,0
743533,44.22999954,0,47.13999939,42.90999985,1,1,6,12,8,7,0,0,0,0
743534,68.80999756,0,64.59999847,69.72000122,1,1,6,11,3,5,0,0,0,0
743539,61.75,0,59.72999954,62.74000168,0,1,6,12,5,4,1,0,1,0
743550,60.45999908,0,58.36999893,48.90000153,1,4,6,12,2,2,0,0,0,1
743564,63.86999893,0,65.30999756,58.00999832,0,5,6,10,2,2,1,0,1,0
743571,39.24000168,0,48.49000168,39.34000015,1,4,6,11,4,3,0,0,0,0
743575,56.31999969,0,41.63999939,56.06000137,0,4,6,11,3,3,1,1,1,0
743578,70.34999847,0,69.15000153,65.52999878,1,4,6,8,7,6,0,0,0,0
743593,48.65999985,0,51.22000122,49.09999847,0,4,6,8,3,3,2,0,1,1
743594,46.02999878,0,55.20999908,44.43999863,0,1,6,12,5,1,0,0,0,0
743598,53.61999893,0,52.54000092,44.34000015,0,1,6,12,3,5,1,0,1,0
743718,57.79000092,0,47.45000076,46.09000015,1,4,6,11,4,2,0,0,0,0
743733,58.93000031,0,52.29999924,65.34999847,0,4,6,9,7,3,0,0,0,0
743737,41.38000107,0,48.06999969,44.45999908,1,4,1,6,2,2,0,0,0,3
743744,51.36000061,0,49.66999817,50.70999908,0,3,1,10,3,8,0,0,0,1
743747,63.70999908,0,57.97999954,61.11000061,0,2,6,11,3,3,0,1,0,0
743759,68.51000214,0,65.63999939,67.51000214,0,4,6,11,2,2,0,0,0,0
743869,43.09999847,0,46.97999954,46.16999817,1,2,6,8,1,1,0,0,0,1
743881,34.81000137,0,38.16999817,36,0,2,6,8,1,1,2,1,1,0
743988,53.16999817,0,35,45.75,0,3,6,8,5,5,1,0,1,0
744000,35.31000137,0,50.47999954,43.72000122,1,2,6,9,1,1,2,1,1,3
744004,37.81999969,0,40.25,43.91999817,1,2,6,9,1,2,0,0,0,2
744017,46.66999817,0,49.79999924,51.81000137,1,4,6,11,2,2,0,0,0,0
744021,48.20000076,0,45.93999863,47.91999817,1,4,6,10,2,2,0,0,0,0
744037,39.97999954,0,48.45999908,43.18000031,0,4,6,8,2,2,1,0,1,1
744073,53.11000061,0,49.90000153,58.06999969,0,2,6,9,1,4,0,0,0,0
744084,63.02999878,0,60.84999847,60.83000183,0,4,6,11,2,2,0,0,0,0
744088,49.49000168,0,59.00999832,48.75999832,1,2,6,4,8,3,0,0,0,1
744095,35.59999847,0,42.20000076,35.47000122,1,4,1,5,8,1,0,1,0,3
744099,39.36999893,0,40.49000168,60.86999893,1,4,6,11,2,2,0,0,0,0
744113,36.45999908,0,41.20999908,43.50999832,0,4,1,8,2,2,2,1,1,1
744114,61.81999969,0,45.36000061,52.47999954,0,4,1,10,2,4,0,0,0,0
744116,52.02999878,0,53.16999817,56.04000092,1,4,6,11,1,2,0,0,0,0
744120,37.09000015,0,45.06000137,46.63999939,0,4,1,5,1,2,2,0,1,2
744135,50.38000107,0,44.79000092,51.31999969,0,4,6,12,2,2,0,1,0,1
744153,34.95999908,0,41.58000183,41.13000107,0,4,6,10,2,2,1,0,1,0
744177,62.34999847,0,57.40999985,65.29000092,0,4,6,12,2,2,0,0,0,0
744188,42.79000092,0,41.24000168,43.09000015,1,4,6,12,3,2,0,0,0,0
744199,61.72999954,0,63.36999893,68.81999969,1,4,6,10,3,2,0,0,0,0
745002,39.86999893,0,39.79000092,43.09999847,0,4,5,10,1,2,0,1,0,0
745025,58.70999908,0,51.22999954,55.88999939,0,4,6,10,3,4,0,0,0,0
745030,48.00999832,0,60.43999863,47.47999954,1,4,6,10,1,4,1,0,1,0
745034,35.74000168,0,37.18000031,40.66999817,0,5,6,11,2,2,0,0,0,1
745036,44.40999985,0,34.77999878,40.63000107,1,4,6,11,2,5,1,0,1,1
745037,61.86999893,0,69.15000153,65.55000305,0,4,6,9,2,2,1,0,1,0
745040,37.90000153,0,39.27999878,43.95999908,1,4,6,11,2,2,1,1,1,0
745047,48.97000122,0,45.97000122,52.88000107,1,4,6,10,2,1,0,0,0,0
745048,38.52000046,0,40.04000092,41.74000168,0,4,6,10,1,2,1,1,1,0
745071,55.86999893,0,47.52000046,55.90000153,0,4,6,10,2,2,0,0,0,1
745072,33.75999832,0,39.52999878,39.20999908,0,4,6,10,1,1,2,1,1,2
745087,37.93999863,0,57.79000092,46.45000076,1,4,6,9,1,2,0,1,0,0
745409,67.94999695,0,70.55000305,59.59000015,1,4,1,12,8,8,0,0,0,1
745476,40.22000122,0,40.47000122,46.25999832,0,4,6,12,2,7,1,1,1,1
745478,39.79999924,0,41.90000153,39.79999924,1,4,1,5,8,8,1,0,1,1
745480,45.59999847,0,49.38000107,43.74000168,1,4,6,11,2,2,0,0,0,0
745498,49.77000046,0,49.66999817,46.95999908,1,4,6,11,3,2,0,0,0,0
746303,49.40999985,0,50.68000031,41.58000183,1,3,6,9,8,5,0,0,0,0
746342,34.72999954,0,37.93999863,38.86000061,0,3,3,5,2,7,2,0,1,1
746387,47.04000092,0,35.77999878,50.63000107,0,3,1,7,2,4,0,0,0,2
746538,46.04999924,0,42.5,38.41999817,0,4,1,10,2,2,0,0,0,1
746540,57.02000046,0,55.84000015,61.77999878,1,4,6,11,2,2,0,0,0,0
746565,38.29000092,0,40.58000183,38.00999832,0,2,6,4,1,1,2,1,1,1
746579,37.5,0,41.59000015,43.97000122,0,1,6,10,8,8,1,0,1,1
746590,51.65999985,0,64.29000092,47.77999878,0,4,6,10,2,2,0,0,0,0
747101,36.86000061,0,46.95000076,45.63000107,0,4,6,9,2,1,0,1,0,1
747107,38.5,0,41.56999969,36.99000168,0,4,5,8,1,2,1,0,1,0
747122,53.29999924,0,47.75999832,51.38999939,1,4,6,10,2,2,0,0,0,0
747143,45.08000183,0,39.29999924,45.18000031,1,4,6,11,2,2,0,0,0,0
747151,46.75999832,0,45.09000015,47.34999847,1,4,1,7,2,2,0,0,0,2
747158,33.47999954,0,38.36000061,38.11000061,1,4,6,11,2,6,0,0,0,0
747160,51.29000092,0,62.81999969,47.24000168,0,4,1,10,2,6,0,0,0,1
747187,39.04000092,0,52.52000046,44.40000153,0,4,6,9,1,4,0,0,0,1
747193,32.5,0,43.54999924,38.63999939,0,4,5,6,8,2,1,1,1,2
747203,44.59000015,0,50.29999924,48.31000137,1,4,6,12,8,8,0,0,0,0
747208,60.31000137,0,57.00999832,49.40000153,0,4,6,11,2,2,0,0,0,1
747213,53.72999954,0,49.99000168,50.93999863,0,4,6,9,1,2,0,0,0,0
747228,53.22999954,0,53.54999924,55.63000107,1,4,6,12,1,1,1,1,1,0
747236,63.93000031,0,69.15000153,65.12999725,0,4,6,11,8,8,0,0,0,0
747237,36.70000076,0,34.52000046,38.84999847,1,5,6,11,2,2,1,1,1,0
747284,45.65000153,0,55.84000015,45.75,1,5,6,10,2,3,0,1,0,1
747285,42.88000107,0,39.09999847,41.18999863,1,4,6,11,2,2,0,1,0,2
747288,41.09000015,0,37.20000076,41.58000183,1,4,6,10,2,1,0,1,0,0
747293,52.00999832,0,56.38000107,48.54999924,0,4,6,8,8,8,0,1,0,0
747299,50.72999954,0,55.04999924,46.40000153,1,4,6,11,2,1,0,0,0,0
747436,55.20000076,0,60.11000061,57.02000046,1,4,6,11,5,3,0,0,0,0
747441,53.41999817,0,47.5,47.52000046,0,2,6,12,2,2,0,0,0,1
747463,56.45999908,0,52.45000076,56.11999893,1,4,6,11,3,2,0,0,0,0
747464,53.50999832,0,62.40999985,59.11999893,1,4,6,12,5,3,0,0,0,0
747467,35.81999969,0,37.36999893,36.79999924,1,4,6,6,1,2,0,0,0,1
747503,57.02999878,0,56.88000107,55.45000076,0,4,6,10,4,2,0,0,0,0
747505,62.38999939,0,66.70999908,71.20999908,0,4,6,11,2,6,1,0,1,0
747526,54.99000168,0,55.74000168,52.52999878,0,4,6,10,3,2,0,0,0,1
747553,48.93000031,0,47.04000092,44.81999969,0,4,6,10,2,6,0,0,0,0
747568,42.15999985,0,39.68000031,39.29000092,1,4,3,7,5,2,0,0,0,1
747581,62.88000107,0,49.34999847,51.52000046,0,4,6,11,5,5,0,0,0,0
747584,53.09999847,0,54.13000107,56.65999985,1,4,6,11,2,2,0,0,0,0
748103,64.51000214,0,70.55000305,63.77999878,1,4,6,12,6,5,0,0,0,0
748133,39.04000092,0,38.18000031,41.11999893,1,4,6,11,8,8,0,0,0,0
748163,50.65999985,0,52.75,50.86000061,1,4,6,12,5,6,1,0,1,0
749400,46.68999863,0,37.27000046,48.18000031,1,5,5,11,8,2,1,1,1,1
749414,36.36000061,0,39.95999908,49.27999878,1,4,6,12,2,2,0,1,0,0
749417,35.13000107,0,38.06999969,38.38000107,0,4,1,3,2,2,1,1,1,1
749435,62.15999985,0,61.59000015,64.63999939,1,4,6,8,2,4,0,0,0,0
749465,54.11000061,0,55.63999939,54.20000076,1,4,6,11,6,6,0,0,0,0
749473,52.06999969,0,42.09000015,61.74000168,0,4,6,10,2,2,1,0,1,0
749474,50.54999924,0,55.49000168,49.52000046,1,4,1,5,8,1,0,1,0,4
749496,62.09999847,0,58.49000168,58.93999863,1,4,6,11,6,5,0,0,0,0
750440,51.29000092,0,37.04000092,50.75999832,1,4,5,8,8,1,0,1,0,0
750466,45.04999924,0,54.27000046,55.97000122,0,4,6,12,6,3,0,0,0,1
750487,31.70999908,0,40.34999847,37.11000061,1,4,2,4,8,5,0,1,0,4
750491,36.97000122,0,40.18000031,37.86000061,0,4,6,7,2,2,2,1,1,3
751221,38.08000183,0,41.77000046,52.11000061,1,5,6,10,3,2,0,1,0,1
751223,38.45000076,0,53.72000122,39.13000107,0,4,6,12,8,2,1,0,1,1
751232,67.15000153,0,49.79000092,69.01999664,0,4,1,11,5,6,0,1,0,2
751235,58.79000092,0,57.22000122,55.77999878,1,4,6,10,3,4,0,0,0,0
751244,52.31000137,0,52.29999924,55.22999954,1,1,6,11,4,4,0,0,0,0
751266,40.11000061,0,35.56999969,39.91999817,0,4,6,10,2,2,0,0,0,0
751271,51.50999832,0,48,43.99000168,1,4,6,10,2,1,0,0,0,0
751297,50.40000153,0,46.27000046,51.25999832,0,4,6,11,2,2,0,0,0,0
751298,62.68999863,0,50.5,60.72999954,0,5,6,11,2,2,0,0,0,0
751415,50.45000076,0,48.34999847,50.45999908,1,4,6,11,8,2,0,0,0,0
751440,62.08000183,0,60.09000015,52.09000015,1,4,6,11,6,6,0,0,0,0
751446,40.02999878,0,47.02999878,47.38000107,1,4,6,12,2,2,0,0,0,0
751453,52.79999924,0,45.45000076,70.04000092,1,4,6,11,4,2,2,0,1,0
751468,44.86999893,0,51.27999878,48.91999817,1,4,6,10,2,3,0,0,0,0
751497,34.84999847,0,39.81999969,40.06000137,1,4,1,5,1,1,0,1,0,2
753815,59.00999832,0,67.62999725,61.40999985,1,4,6,11,4,4,0,0,0,0
753816,52.09000015,0,58.47000122,54.84999847,1,4,6,11,1,3,0,0,0,0
753835,61.59999847,0,58.36999893,60.50999832,0,4,6,12,5,2,0,0,0,0
753876,60.88000107,0,55.79000092,49.70999908,0,1,6,12,5,5,0,0,0,0
753879,49.77999878,0,51.25,48.72999954,0,4,6,10,3,2,0,1,0,0
754703,40.74000168,0,40.79999924,38.43999863,0,4,5,5,2,3,0,0,0,1
754708,63.29000092,0,69.15000153,72.73000336,0,4,6,10,2,2,0,0,0,0
754732,55.95999908,0,38.97000122,48.18000031,0,4,6,10,2,2,1,0,1,0
754747,36.27999878,0,38.50999832,38.59000015,1,5,6,10,1,2,0,0,0,1
754748,49.43000031,0,56.70000076,54.20000076,1,4,6,11,1,2,0,0,0,0
754752,32.59000015,0,40.66999817,37.97000122,1,4,6,10,1,1,0,0,0,2
754777,57.95999908,0,45.86000061,62.65000153,0,4,6,12,1,2,0,0,0,0
754786,48.81999969,0,40.27000046,52.36999893,0,5,6,11,2,2,0,0,0,0
754789,51.58000183,0,39,46.13000107,0,5,6,12,5,8,0,0,0,0
755604,61.40999985,0,45.72999954,54.63999939,0,4,6,9,2,5,1,1,1,0
755605,52.16999817,0,47.91999817,46.16999817,0,4,6,11,4,2,0,1,0,0
755614,37.22000122,0,37.97000122,40.20999908,1,4,6,10,3,3,0,0,0,0
755615,44.33000183,0,52.5,43.15999985,0,4,6,10,2,2,1,0,1,0
755625,60.90999985,0,63.18999863,58.90999985,1,4,6,12,2,2,0,0,0,0
755626,52.22000122,0,45.93999863,40.43000031,0,4,6,10,1,8,1,1,1,1
755634,40.63000107,0,38.72999954,45.66999817,0,4,6,11,5,5,1,0,1,0
755644,60.97999954,0,43.63000107,52.59999847,0,4,6,10,1,2,0,0,0,1
755647,60.52999878,0,62.56000137,52.33000183,0,4,6,10,2,5,0,0,0,0
755659,59.93999863,0,57.43999863,60.77999878,0,4,6,7,2,2,0,0,0,1
755671,60.90000153,0,51.56999969,58.41999817,1,4,1,7,2,3,0,0,0,2
755675,57.25999832,0,53.38999939,47.93000031,1,5,6,10,3,3,0,0,0,0
755688,34.52000046,0,43.61000061,43.79000092,0,2,6,7,2,2,0,0,0,2
755706,42.22999954,0,47.79999924,43.11999893,1,4,6,11,2,3,0,0,0,0
755718,48.65000153,0,58.36000061,46.93999863,0,4,6,10,4,3,2,0,1,0
755720,53.47000122,0,65.44000244,59.86000061,1,4,6,9,4,4,0,0,0,0
755732,52.43000031,0,67.16999817,58.81999969,0,4,6,9,1,3,0,0,0,0
755740,42.29999924,0,52.16999817,45.93000031,1,4,1,8,2,2,0,0,0,1
755760,42.34000015,0,49.43999863,44.25,0,4,1,9,3,2,0,0,0,2
755767,57.27999878,0,57.27000046,57.36000061,0,4,6,10,8,4,0,0,0,0
755770,55.09999847,0,61.86999893,54.27999878,1,4,6,10,5,3,0,0,0,0
755772,49.47999954,0,48.74000168,48.09999847,0,4,6,12,2,2,0,0,0,0
755787,62.29000092,0,49.72000122,63.15000153,0,4,6,12,6,6,0,0,0,0
755790,52.50999832,0,60.88000107,50.95000076,1,4,6,12,2,3,0,0,0,0
755799,36.86999893,0,40.52999878,40.47999954,1,4,6,10,2,2,0,0,0,1
757802,51.79000092,0,50.97999954,57.90000153,0,4,6,12,4,2,1,0,1,0
757836,59.83000183,0,60.79000092,57.25,1,4,6,12,5,5,0,0,0,0
757881,60.95999908,0,61.54000092,65.20999908,1,2,6,11,5,8,0,0,0,1
757886,56.86999893,0,63.56999969,55.58000183,0,4,6,12,5,5,0,0,0,0
757889,47.47000122,0,46.86999893,50.61000061,0,4,6,12,8,8,0,0,0,1
758405,45.95000076,0,53.31999969,44.72000122,1,2,6,11,1,2,1,0,1,0
758412,41.74000168,0,51.11999893,44.40999985,1,4,5,11,2,2,0,1,0,1
758418,48.38000107,0,43.68999863,50.24000168,1,4,6,10,2,2,0,0,0,0
758422,39.63000107,0,40.93000031,42.65999985,0,4,6,2,1,2,0,0,0,2
758429,48.11999893,0,39.02999878,46.04999924,0,4,6,9,8,8,0,0,0,0
758430,36.68999863,0,46.27000046,38.31999969,1,4,6,2,1,1,0,0,0,2
758455,40.79999924,0,38.18999863,42.84999847,0,4,6,9,2,2,0,0,0,0
758457,55.04999924,0,41.70999908,39.75999832,1,2,6,10,2,5,0,0,0,0
758475,49.88000107,0,47.13999939,54.75999832,1,4,6,11,8,2,0,0,0,0
758486,56.27000046,0,56.95999908,61.59000015,0,4,1,6,1,1,1,0,1,3
758489,61.70000076,0,52.02000046,50.81000137,1,2,6,10,1,1,0,0,0,1
758605,35.31999969,0,57.40000153,44.29999924,1,4,6,9,5,1,0,0,0,0
758619,41.04999924,0,54.95000076,50.15999985,0,4,6,10,2,2,2,1,1,0
758628,52.31000137,0,37.66999817,45.93999863,0,4,6,9,5,5,0,0,0,1
758632,66.36000061,0,67.97000122,60.59999847,0,4,6,10,6,5,0,0,0,0
758635,51.13999939,0,34.00999832,46.99000168,0,4,6,8,1,8,0,1,0,1
758648,43.88000107,0,48.79000092,55.33000183,1,4,1,11,2,5,0,0,0,1
758667,65.37999725,0,44.52000046,61.59999847,1,4,6,10,3,5,0,0,0,0
758671,41.63000107,0,57.91999817,43.70000076,0,4,6,10,4,2,0,0,0,1
758682,65.62999725,0,64.65000153,61.70999908,0,4,6,11,7,7,1,0,1,1
758699,51.04999924,0,51.40999985,50.08000183,1,4,1,10,6,2,0,0,0,1
759109,39.31999969,0,33.18000031,40.43000031,0,4,6,9,3,3,0,0,0,0
759118,60.65999985,0,54.90000153,59.86000061,1,4,6,11,3,3,0,0,0,0
759180,50.15000153,0,51.86999893,50.47000122,0,4,6,10,2,1,0,0,0,0
759300,41.40000153,0,43.77999878,43.77000046,1,4,6,9,2,2,0,0,0,1
759317,33.90999985,0,51.81999969,40.06000137,1,4,1,5,1,2,0,0,0,2
759323,42.91999817,0,52.52000046,50.00999832,0,4,6,9,2,2,0,0,0,0
759343,38.86000061,0,40.27999878,44.25,0,4,6,10,2,2,0,0,0,0
759366,36.88000107,0,55.31000137,49.95999908,1,4,6,8,1,1,0,1,0,0
759371,44.47000122,0,54.70999908,51.41999817,1,3,4,4,2,5,0,0,0,3
759372,36.13000107,0,42.29999924,35.45999908,0,4,1,7,1,1,0,1,0,3
759378,46.66999817,0,61.04000092,56.77999878,0,4,1,4,1,2,1,0,1,2
759379,51.88999939,0,52.59000015,49.52000046,0,4,6,7,2,2,0,0,0,1
759387,57.38000107,0,53.27999878,57.33000183,0,4,6,10,5,3,0,0,0,0
759389,35.65999985,0,41.84999847,39.36999893,1,4,6,10,1,1,1,0,1,1
760903,45.09000015,0,45.13000107,51.86000061,0,4,1,9,2,2,0,0,0,2
760904,62.13000107,0,55.16999817,61.95000076,0,4,6,11,3,3,0,0,0,0
760942,57.22999954,0,63.75,68.01999664,0,4,6,9,2,2,0,0,0,1
