"data_id","treat","age","educ","black","hisp","marr","nodegree","re74","re75","re78","agesq","agecube","educsq","u74","u75","interaction1","re74sq","re75sq","interaction2"
"CPS1",0,51,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2601,132651,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,46,9,0,0,1,1,25062.939453125,25166.560546875,25097.7109375,2116,97336,81,0,0,225566.455078125,628150934.03101,633355769.759525,0
"CPS1",0,33,18,0,0,1,0,23421.080078125,25243.55078125,18505.5703125,1089,35937,324,0,0,421579.44140625,548546992.025944,637236856.045547,0
"CPS1",0,28,13,0,0,1,0,24771.009765625,21333.48046875,14323.599609375,784,21952,169,0,0,322023.126953125,613602924.808689,455117388.910538,0
"CPS1",0,27,11,0,0,1,1,14267.3798828125,12829.4501953125,18693.240234375,729,19683,121,0,0,156941.178710938,203558128.720483,164594792.314004,0
"CPS1",0,33,12,0,0,0,0,25862.3203125,25243.55078125,21944.240234375,1089,35937,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,26,12,0,0,1,0,16822.259765625,19978.2109375,20015.810546875,676,17576,144,0,0,201867.1171875,282988423.622166,399128912.263245,0
"CPS1",0,24,12,0,0,1,0,16103.2099609375,8922.9677734375,16470.740234375,576,13824,144,0,0,193238.51953125,259313371.046037,79619353.8858042,0
"CPS1",0,28,8,0,0,1,1,16450,18300.6796875,23494.369140625,784,21952,64,0,0,131600,270602500,334914877.024475,0
"CPS1",0,36,12,0,0,1,0,23912.849609375,23274.189453125,25378.48046875,1296,46656,144,0,0,286954.1953125,571824376.440586,541687894.699955,0
"CPS1",0,42,12,0,0,1,0,21473.560546875,22060.349609375,23426.400390625,1764,74088,144,0,0,257682.7265625,461113802.560307,486659024.887852,0
"CPS1",0,16,10,0,0,0,1,0,0,1399.40698242188,256,4096,100,1,1,0,0,0,0
"CPS1",0,53,14,0,0,1,0,22995.91015625,16304.4697265625,0,2809,148877,196,0,0,321942.7421875,528811883.914322,265835733.064393,0
"CPS1",0,52,10,0,0,1,1,17329.7109375,16193.4697265625,20247.810546875,2704,140608,100,0,0,173297.109375,300318881.177307,262228461.785096,0
"CPS1",0,22,12,0,0,0,0,0,0,0,484,10648,144,1,1,0,0,0,0
"CPS1",0,55,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,3025,166375,196,0,0,362072.484375,668859611.94635,637236856.045547,0
"CPS1",0,26,14,0,0,1,0,9927.60546875,13396.98046875,10757.849609375,676,17576,196,0,0,138986.4765625,98557350.3431549,179479085.680069,0
"CPS1",0,38,12,0,0,1,0,2400.10205078125,0,0,1444,54872,144,0,1,28801.224609375,5760489.85416436,0,0
"CPS1",0,43,12,0,0,1,0,14328.1201171875,3453.53198242188,18781.900390625,1849,79507,144,0,0,171937.44140625,205295026.092553,11926883.1536108,0
"CPS1",0,55,7,0,0,1,1,18660.060546875,16768.16015625,19438.01953125,3025,166375,49,0,0,130620.423828125,348197859.613041,281171195.02565,0
"CPS1",0,49,10,0,0,1,1,24083.310546875,22758.580078125,25232.1796875,2401,117649,100,0,0,240833.10546875,580005846.897221,517952967.172428,0
"CPS1",0,20,12,0,0,0,0,9578.85546875,15727.98046875,18666.640625,400,8000,144,0,0,114946.265625,91754472.0912018,247369369.625381,0
"CPS1",0,18,10,0,0,0,1,0,0,6478.35302734375,324,5832,100,1,1,0,0,0,0
"CPS1",0,31,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,961,29791,256,0,0,413797.125,668859611.94635,637236856.045547,0
"CPS1",0,54,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2916,157464,324,0,0,465521.765625,668859611.94635,637236856.045547,0
"CPS1",0,28,12,0,0,1,0,20676.140625,4072.98388671875,17289.400390625,784,21952,144,0,0,248113.6875,427502791.144775,16589197.7414706,0
"CPS1",0,24,12,0,0,1,0,18979.419921875,20959.310546875,17657.349609375,576,13824,144,0,0,227753.0390625,360218380.570866,439292698.600346,0
"CPS1",0,21,8,0,0,0,1,18432.779296875,6778.1611328125,9376.1748046875,441,9261,64,0,0,147462.234375,339767352.607304,45943468.34237,0
"CPS1",0,39,8,0,0,1,1,24163.640625,20937.8203125,25564.669921875,1521,59319,64,0,0,193309.125,583881528.25415,438392319.438538,0
"CPS1",0,28,12,0,0,1,0,23569.98046875,21926.080078125,25564.669921875,784,21952,144,0,0,282839.765625,555543979.297256,480752987.59235,0
"CPS1",0,40,12,0,0,1,0,25862.3203125,25243.55078125,23653.970703125,1600,64000,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,38,7,0,0,1,1,22306.25,18866.419921875,22192.5,1444,54872,49,0,0,156143.75,497568789.0625,355941800.668522,0
"CPS1",0,16,10,0,0,0,1,0,520.98388671875,9925.888671875,256,4096,100,1,0,0,0,271424.210220575,0
"CPS1",0,43,12,0,0,1,0,0,0,0,1849,79507,144,1,1,0,0,0,0
"CPS1",0,49,12,0,0,1,0,24812.150390625,23202.580078125,21153.66015625,2401,117649,144,0,0,297745.8046875,615642807.006992,538359722.281803,0
"CPS1",0,28,14,0,0,0,0,19316.41015625,18626.51953125,20002.509765625,784,21952,196,0,0,270429.7421875,373123701.324478,346947229.848038,0
"CPS1",0,22,12,0,0,0,0,15341.0595703125,14904.4404296875,25564.669921875,484,10648,144,0,0,184092.71484375,235348108.739877,222142344.522103,0
"CPS1",0,39,12,0,0,1,0,7455.009765625,8512.984375,9862.3466796875,1521,59319,144,0,0,89460.1171875,55577170.6055641,72470902.9689941,0
"CPS1",0,27,16,0,0,1,0,21062.119140625,24824.609375,12514.8701171875,729,19683,256,0,0,336993.90625,443612862.693882,616261230.621338,0
"CPS1",0,21,12,0,0,0,0,15658.4599609375,8115.5322265625,15937.2802734375,441,9261,144,0,0,187901.51953125,245187368.348283,65861863.3203745,0
"CPS1",0,48,11,0,0,1,1,25862.3203125,25243.55078125,23724.900390625,2304,110592,121,0,0,284485.5234375,668859611.94635,637236856.045547,0
"CPS1",0,30,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,900,27000,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,20,12,0,0,1,0,11510.6904296875,8185.35498046875,10026.3701171875,400,8000,144,0,0,138128.28515625,132495994.168099,67000036.1562846,0
"CPS1",0,20,13,0,0,0,0,0,630.193481445312,13858.1201171875,400,8000,169,1,0,0,0,397143.824056163,0
"CPS1",0,18,12,0,0,0,0,658.313598632812,1432.25805664062,0,324,5832,144,0,0,7899.76318359375,433376.794144884,2051363.14081198,0
"CPS1",0,23,12,0,1,0,0,5817.06298828125,18105.529296875,8876.7041015625,529,12167,144,0,0,69804.755859375,33838221.8096316,327810191.119999,0
"CPS1",0,33,12,0,0,1,0,18303.470703125,13875,12640.4697265625,1089,35937,144,0,0,219641.6484375,335017039.780155,192515625,0
"CPS1",0,31,12,0,0,1,0,21610.7109375,21537.580078125,25564.669921875,961,29791,144,0,0,259328.53125,467022827.224182,463867355.621647,0
"CPS1",0,28,12,1,0,0,0,4700.28076171875,0,731.474670410156,784,21952,144,0,1,56403.369140625,22092639.2389834,0,0
"CPS1",0,30,14,0,0,0,0,0,0,0,900,27000,196,1,1,0,0,0,0
"CPS1",0,23,13,1,0,0,0,172.415496826172,272.128997802734,582.224304199219,529,12167,169,0,0,2241.40145874023,29727.1035458157,74054.1914451206,0
"CPS1",0,38,12,0,0,1,0,10384.1103515625,11637.099609375,15959.4501953125,1444,54872,144,0,0,124609.32421875,107829747.793427,135422087.318516,0
"CPS1",0,37,12,1,0,1,0,18826.58984375,21573.390625,18147.9609375,1369,50653,144,0,0,225919.078125,354440485.144791,465411183.058838,0
"CPS1",0,16,10,0,0,0,1,658.313598632812,630.193481445312,5127.7109375,256,4096,100,0,0,6583.13598632812,433376.794144884,397143.824056163,0
"CPS1",0,18,10,0,0,0,1,0,2474.22607421875,0,324,5832,100,1,0,0,0,6121794.66634393,0
"CPS1",0,47,9,0,0,1,1,19978.640625,19203,23970.19921875,2209,103823,81,0,0,179807.765625,399146081.2229,368755209,0
"CPS1",0,17,9,0,0,0,1,0,3992.4189453125,10248.0302734375,289,4913,81,1,0,0,0,15939409.0348902,0
"CPS1",0,35,12,1,0,1,0,17241.55078125,15717.240234375,18050.4296875,1225,42875,144,0,0,206898.609375,297271073.342422,247031640.585056,0
"CPS1",0,19,7,0,1,0,1,1250.01196289062,0,8199.9052734375,361,6859,49,0,1,8750.08374023438,1562529.90736967,0,0
"CPS1",0,36,9,1,0,1,1,18904.970703125,18938.029296875,10997.240234375,1296,46656,81,0,0,170144.736328125,357397917.286015,358648953.649296,0
"CPS1",0,41,8,0,0,1,1,0,0,0,1681,68921,64,1,1,0,0,0,0
"CPS1",0,54,12,0,0,1,0,0,0,0,2916,157464,144,1,1,0,0,0,0
"CPS1",0,51,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2601,132651,324,0,0,465521.765625,668859611.94635,637236856.045547,0
"CPS1",0,55,15,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,3025,166375,225,0,0,387934.8046875,668859611.94635,637236856.045547,0
"CPS1",0,29,16,0,0,1,0,1657.5400390625,5129.27392578125,8808.7275390625,841,24389,256,0,0,26520.640625,2747438.98109531,26309451.0056994,0
"CPS1",0,46,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2116,97336,256,0,0,413797.125,668859611.94635,637236856.045547,0
"CPS1",0,30,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,900,27000,196,0,0,362072.484375,668859611.94635,637236856.045547,0
"CPS1",0,28,14,1,0,1,0,23039.01953125,22575.970703125,23093.91015625,784,21952,196,0,0,322546.2734375,530796420.961319,509674453.188358,0
"CPS1",0,48,12,1,0,1,0,24196.94921875,22110.48046875,21899.91015625,2304,110592,144,0,0,290363.390625,585492351.494766,488873346.558975,0
"CPS1",0,26,11,1,0,0,1,20834.83984375,19444.689453125,21891.0390625,676,17576,121,0,0,229183.23828125,434090551.314713,378095947.928471,0
"CPS1",0,32,12,0,0,1,0,25862.3203125,25243.55078125,23587.470703125,1024,32768,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,50,12,0,0,1,0,0,0,0,2500,125000,144,1,1,0,0,0,0
"CPS1",0,20,11,0,0,0,1,11207.009765625,12424.83984375,13012.8603515625,400,8000,121,0,0,123277.107421875,125597067.886814,154376645.142838,0
"CPS1",0,21,12,0,0,0,0,11647.83984375,14832.8203125,20666.009765625,441,9261,144,0,0,139774.078125,135672173.02565,220012558.422913,0
"CPS1",0,20,9,0,0,0,1,4298.630859375,8797.64453125,8962.412109375,400,8000,81,0,0,38687.677734375,18478227.2651711,77398549.298233,0
"CPS1",0,32,4,0,1,0,1,14819.8896484375,15457.650390625,12033.1298828125,1024,32768,16,0,0,59279.55859375,219629129.191865,238938955.598789,0
"CPS1",0,46,12,0,0,1,0,0,0,0,2116,97336,144,1,1,0,0,0,0
"CPS1",0,18,12,0,0,0,0,2360.916015625,1752.72595214844,2748.57104492188,324,5832,144,0,0,28330.9921875,5573924.43283463,3072048.26333465,0
"CPS1",0,51,12,0,0,1,0,22355.23046875,21793.599609375,3250.998046875,2601,132651,144,0,0,268262.765625,499756329.310928,474960983.93375,0
"CPS1",0,32,15,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1024,32768,225,0,0,387934.8046875,668859611.94635,637236856.045547,0
"CPS1",0,26,16,0,0,1,0,8375.8662109375,10607.66015625,4047.49291992188,676,17576,256,0,0,134013.859375,70155134.7835245,112522453.990494,0
"CPS1",0,24,15,0,0,0,0,1058.00402832031,0,9436.76171875,576,13824,225,0,1,15870.0604248047,1119372.52394201,0,0
"CPS1",0,46,8,0,0,1,1,24001.01953125,23990.3203125,3923.36401367188,2116,97336,64,0,0,192008.15625,576048938.539444,575535468.69635,0
"CPS1",0,21,16,0,0,0,0,0,0,20668.9609375,441,9261,256,1,1,0,0,0,0
"CPS1",0,32,16,0,0,1,0,25033.55078125,25243.55078125,25564.669921875,1024,32768,256,0,0,400536.8125,626678664.717422,637236856.045547,0
"CPS1",0,30,18,0,0,0,0,25862.3203125,9657,7725.55517578125,900,27000,324,0,0,465521.765625,668859611.94635,93257649,0
"CPS1",0,25,18,0,0,1,0,5364.47314453125,8772.5810546875,25564.669921875,625,15625,324,0,0,96560.5166015625,28777572.118397,76958178.361062,0
"CPS1",0,51,12,0,0,1,0,20754.509765625,19199.419921875,22566.359375,2601,132651,144,0,0,249054.1171875,430749675.611423,368617725.336491,0
"CPS1",0,21,9,0,1,1,1,7249.287109375,9968.515625,16627.380859375,441,9261,81,0,0,65243.583984375,52552163.5941505,99371303.7658691,0
"CPS1",0,34,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1156,39304,324,0,0,465521.765625,668859611.94635,637236856.045547,0
"CPS1",0,29,5,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,841,24389,25,0,0,129311.6015625,668859611.94635,637236856.045547,0
"CPS1",0,52,12,0,0,1,0,9051.8134765625,4978.88720703125,0,2704,140608,144,0,0,108621.76171875,81935327.2144785,24789317.8203394,0
"CPS1",0,21,14,0,0,0,0,8489.5029296875,10167.240234375,0,441,9261,196,0,0,118853.041015625,72071659.9931726,103372773.983494,0
"CPS1",0,17,10,0,0,0,1,3520.80200195312,4336.1611328125,0,289,4913,100,0,0,35208.0200195312,12396046.7369571,18802293.3697138,0
"CPS1",0,50,8,0,1,0,1,14892.3896484375,13348.650390625,10791.83984375,2500,125000,64,0,0,119139.1171875,221783269.440888,178186467.251133,0
"CPS1",0,21,11,1,0,0,1,1890.69201660156,1369.59704589844,16685.009765625,441,9261,121,0,0,20797.6121826172,3574716.30164088,1875796.06813373,0
"CPS1",0,49,12,0,1,1,0,21365.80078125,21023.759765625,25045.990234375,2401,117649,144,0,0,256389.609375,456497443.024063,441998474.682713,0
"CPS1",0,23,18,0,1,0,0,0,0,0,529,12167,324,1,1,0,0,0,1
"CPS1",0,17,12,0,1,0,0,946.325927734375,1378.54797363281,0,289,4913,144,0,0,11355.9111328125,895532.761502326,1900394.51560713,0
"CPS1",0,52,3,1,0,1,1,12688.2099609375,12655.7900390625,9377.6533203125,2704,140608,9,0,0,38064.6298828125,160990672.012834,160169021.512834,0
"CPS1",0,47,4,0,1,1,1,8889.193359375,12297.73046875,17076.609375,2209,103823,16,0,0,35556.7734375,79017758.5803566,151234174.682022,0
"CPS1",0,24,4,0,1,1,1,8426.806640625,17034.919921875,25279.470703125,576,13824,16,0,0,33707.2265625,71011070.1584816,290188496.744694,0
"CPS1",0,29,12,0,0,0,0,0,0,0,841,24389,144,1,1,0,0,0,0
"CPS1",0,49,12,0,0,1,0,6297.083984375,4253.80615234375,10169.7099609375,2401,117649,144,0,0,75565.0078125,39653266.7062721,18094866.7817175,0
"CPS1",0,55,12,0,0,1,0,25862.3203125,25243.55078125,564.491577148438,3025,166375,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,28,12,0,0,0,0,25525.330078125,25243.55078125,25564.669921875,784,21952,144,0,0,306303.9609375,651542475.597233,637236856.045547,0
"CPS1",0,19,13,0,0,0,0,3871.51098632812,4916.22607421875,1687.56396484375,361,6859,169,0,0,50329.6428222656,14988597.3172594,24169278.8128283,0
"CPS1",0,35,16,0,0,0,0,25803.5390625,25243.55078125,25564.669921875,1225,42875,256,0,0,412856.625,665822628.149963,637236856.045547,0
"CPS1",0,31,12,0,0,1,0,20572.30078125,18916.55078125,15102.3701171875,961,29791,144,0,0,246867.609375,423219559.434219,357835893.45961,0
"CPS1",0,44,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1936,85184,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,54,11,0,0,1,1,24312.5390625,24692.130859375,0,2916,157464,121,0,0,267437.9296875,591099555.665588,609701326.376499,0
"CPS1",0,37,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1369,50653,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,46,12,0,0,1,0,11978.9599609375,10460.849609375,8331.421875,2116,97336,144,0,0,143747.51953125,143495481.745744,109429374.549961,0
"CPS1",0,29,12,1,0,1,0,18107.5390625,14136.3896484375,16046.6298828125,841,24389,144,0,0,217290.46875,327882970.899963,199837512.292451,0
"CPS1",0,55,12,0,0,1,0,16109.08984375,14002.1103515625,14682.6904296875,3025,166375,144,0,0,193309.078125,259502775.594009,196059094.297334,0
"CPS1",0,22,12,0,0,0,0,15956.26953125,17423.419921875,22739.259765625,484,10648,144,0,0,191475.234375,254602537.353897,303575561.773991,0
"CPS1",0,18,11,0,0,0,1,0,309.725799560547,16760.369140625,324,5832,121,1,0,0,0,95930.0709134201,0
"CPS1",0,32,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1024,32768,169,0,0,336210.1640625,668859611.94635,637236856.045547,0
"CPS1",0,51,12,0,0,1,0,101.881896972656,0,0,2601,132651,144,0,1,1222.58276367188,10379.9209307469,0,0
"CPS1",0,49,12,0,0,1,0,25862.3203125,14965.3095703125,24521.390625,2401,117649,144,0,0,310347.84375,668859611.94635,223960490.535287,0
"CPS1",0,27,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,729,19683,256,0,0,413797.125,668859611.94635,637236856.045547,0
"CPS1",0,19,13,0,0,0,0,10147.0400390625,10546.7900390625,5906.47314453125,361,6859,169,0,0,131911.520507812,102962421.554338,111234780.128068,0
"CPS1",0,38,3,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,1444,54872,9,0,0,77586.9609375,668859611.94635,637236856.045547,0
"CPS1",0,40,12,0,0,1,0,23360.33984375,22221.48046875,25564.669921875,1600,64000,144,0,0,280324.078125,545705477.615494,493794194.223038,0
"CPS1",0,21,12,0,0,0,0,6344.10595703125,6719.0810546875,25012,441,9261,144,0,0,76129.271484375,40247680.3940394,45146050.2194605,0
"CPS1",0,29,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,841,24389,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,39,12,0,0,1,0,25862.3203125,25243.55078125,0,1521,59319,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,39,12,1,0,1,0,25862.3203125,25243.55078125,25564.669921875,1521,59319,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,34,14,0,0,1,0,9580.8154296875,14881.16015625,25564.669921875,1156,39304,196,0,0,134131.416015625,91792024.2977381,221448927.595963,0
"CPS1",0,26,17,0,0,1,0,25862.3203125,21503.560546875,0,676,17576,289,0,0,439659.4453125,668859611.94635,462403116.193119,0
"CPS1",0,40,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1600,64000,324,0,0,465521.765625,668859611.94635,637236856.045547,0
"CPS1",0,31,14,0,0,0,0,2188.5009765625,4937.7099609375,2358.45190429688,961,29791,196,0,0,30639.013671875,4789536.52441502,24380979.6583414,0
"CPS1",0,28,17,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,784,21952,289,0,0,439659.4453125,668859611.94635,637236856.045547,0
"CPS1",0,17,11,0,0,0,1,0,1033.01599121094,6345.35791015625,289,4913,121,1,0,0,0,1067122.03809752,0
"CPS1",0,35,12,1,0,1,0,21689.080078125,21542.94921875,21033.9609375,1225,42875,144,0,0,260268.9609375,470416194.635319,464098661.041641,0
"CPS1",0,34,15,0,1,1,0,18632.630859375,24520.259765625,0,1156,39304,225,0,0,279489.462890625,347174932.741734,601243138.973728,0
"CPS1",0,44,8,0,0,1,1,25862.3203125,17681.23046875,20612.810546875,1936,85184,64,0,0,206898.5625,668859611.94635,312625910.889053,0
"CPS1",0,54,8,0,0,1,1,25276.5,22241.1796875,25564.669921875,2916,157464,64,0,0,202212,638901452.25,494670073.891663,0
"CPS1",0,30,10,0,1,1,1,25860.359375,25243.55078125,25564.669921875,900,27000,100,0,0,258603.59375,668758187.00415,637236856.045547,0
"CPS1",0,39,14,1,0,0,0,0,0,0,1521,59319,196,1,1,0,0,0,0
"CPS1",0,29,12,0,0,1,0,20901.4609375,20728.349609375,24746.009765625,841,24389,144,0,0,250817.53125,436871069.321838,429664477.528477,0
"CPS1",0,25,10,0,0,1,1,8656.041015625,5147.1767578125,10666.23046875,625,15625,100,0,0,86560.41015625,74927046.0641823,26493428.5761652,0
"CPS1",0,42,5,0,1,1,1,20868.150390625,18741.099609375,22304.80078125,1764,74088,25,0,0,104340.751953125,435479700.725742,351228814.568516,0
"CPS1",0,48,6,0,1,1,1,14657.26953125,18250.55078125,17763.75,2304,110592,36,0,0,87943.6171875,214835550.11171,333082603.818985,0
"CPS1",0,25,6,0,1,1,1,17055.419921875,14986.7900390625,0,625,15625,36,0,0,102332.51953125,290887348.711491,224603875.674943,0
"CPS1",0,49,11,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,2401,117649,121,0,0,284485.5234375,668859611.94635,637236856.045547,0
"CPS1",0,38,12,0,0,0,0,10674.08984375,9964.9345703125,10388.419921875,1444,54872,144,0,0,128089.078125,113936193.992447,99299920.9906092,0
"CPS1",0,38,15,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1444,54872,225,0,0,387934.8046875,668859611.94635,637236856.045547,0
"CPS1",0,31,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,961,29791,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,41,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1681,68921,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,25,13,0,0,1,0,17204.3203125,11638.8896484375,25564.669921875,625,15625,169,0,0,223656.1640625,295988637.4151,135463752.248506,0
"CPS1",0,48,18,0,0,1,0,7025.93115234375,7435.2099609375,0,2304,110592,324,0,0,126466.760742188,49363708.5574744,55282347.1632242,0
"CPS1",0,21,14,0,0,0,0,6447.94677734375,15266.080078125,11804.080078125,441,9261,196,0,0,90271.2548828125,41576017.6434577,233053200.951725,0
"CPS1",0,20,14,0,0,0,0,266.460296630859,1047.33898925781,10700.2197265625,400,8000,196,0,0,3730.44415283203,71001.0896806056,1096918.95841958,0
"CPS1",0,54,14,0,0,0,0,11322.599609375,6228.5322265625,1324.04296875,2916,157464,196,0,0,158516.39453125,128201261.914219,38794613.6973276,0
"CPS1",0,41,8,0,0,1,1,25133.470703125,19548.529296875,25564.669921875,1681,68921,64,0,0,201067.765625,631691349.584843,382144997.67078,0
"CPS1",0,49,7,0,0,0,1,11926.0595703125,2365.01611328125,1907.74499511719,2401,117649,49,0,0,83482.4169921875,142230896.874642,5593301.21607995,0
"CPS1",0,46,6,0,1,1,1,10344.9296875,11287.98046875,13003.990234375,2116,97336,36,0,0,62069.578125,107017570.239319,127418503.062881,0
